|dates|Saguache_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Saguache_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Saguache_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Saguache_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Saguache_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Saguache_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Saguache_Colorado_UnitedStates.TotalPopulation.data|Saguache_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6824.0|0
