|dates|Christian_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Christian_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Christian_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Christian_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Christian_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Christian_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Christian_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Christian_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
