|dates|Chittenden_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Chittenden_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Chittenden_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Chittenden_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Chittenden_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Chittenden_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Chittenden_Vermont_UnitedStates.TotalPopulation.data|Chittenden_Vermont_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|163774.0|0
