|dates|Flagler_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Flagler_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Flagler_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Flagler_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Flagler_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Flagler_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Flagler_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Flagler_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
