|dates|OglalaLakota_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OglalaLakota_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OglalaLakota_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OglalaLakota_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OglalaLakota_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OglalaLakota_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OglalaLakota_SouthDakota_UnitedStates.TotalPopulation.data|OglalaLakota_SouthDakota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|14177.0|0
