|dates|Missoula_Montana_UnitedStates.BLS_EmployedPopulation.data|Missoula_Montana_UnitedStates.BLS_EmployedPopulation.missing|Missoula_Montana_UnitedStates.BLS_UnemployedPopulation.data|Missoula_Montana_UnitedStates.BLS_UnemployedPopulation.missing|Missoula_Montana_UnitedStates.BLS_UnemploymentRate.data|Missoula_Montana_UnitedStates.BLS_UnemploymentRate.missing|Missoula_Montana_UnitedStates.BLS_LaborForcePopulation.data|Missoula_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-02|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-03|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-04|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-05|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-06|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-07|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-08|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-09|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-10|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-11|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-12|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-13|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-14|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-15|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-16|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-17|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-18|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-19|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-20|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-21|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-22|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-23|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-24|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-25|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-26|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-27|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-28|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-29|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-30|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-01-31|61732.0|0|2711.0|0|4.206818428688919|0|64443.0|0
0|2020-02-01|62252.0|0|2588.0|0|3.991363355953115|0|64840.0|0
0|2020-02-02|62252.0|0|2588.0|0|3.991363355953115|0|64840.0|0
0|2020-02-03|62252.0|0|2588.0|0|3.991363355953115|0|64840.0|0
0|2020-02-04|62252.0|0|2588.0|0|3.991363355953115|0|64840.0|0
0|2020-02-05|62252.0|0|2588.0|0|3.991363355953115|0|64840.0|0
0|2020-02-06|62252.0|0|2588.0|0|3.991363355953115|0|64840.0|0
0|2020-02-07|62252.0|0|2588.0|0|3.991363355953115|0|64840.0|0
0|2020-02-08|62252.0|0|2588.0|0|3.991363355953115|0|64840.0|0
0|2020-02-09|62252.0|0|2588.0|0|3.991363355953115|0|64840.0|0
0|2020-02-10|62252.0|0|2588.0|0|3.991363355953115|0|64840.0|0
0|2020-02-11|62252.0|0|2588.0|0|3.991363355953115|0|64840.0|0
0|2020-02-12|62252.0|0|2588.0|0|3.991363355953115|0|64840.0|0
0|2020-02-13|62252.0|0|2588.0|0|3.991363355953115|0|64840.0|0
0|2020-02-14|62252.0|0|2588.0|0|3.991363355953115|0|64840.0|0
0|2020-02-15|62252.0|0|2588.0|0|3.991363355953115|0|64840.0|0
