|dates|Moody_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Moody_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Moody_SouthDakota_UnitedStates.NYT_ConfirmedDeaths.data|Moody_SouthDakota_UnitedStates.NYT_ConfirmedDeaths.missing|Moody_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Moody_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Moody_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Moody_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
