|dates|Thomas_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Thomas_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Thomas_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Thomas_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Thomas_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Thomas_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Thomas_Kansas_UnitedStates.TotalPopulation.data|Thomas_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7777.0|0
