|dates|LaMoure_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|LaMoure_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|LaMoure_NorthDakota_UnitedStates.NYT_ConfirmedDeaths.data|LaMoure_NorthDakota_UnitedStates.NYT_ConfirmedDeaths.missing|LaMoure_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|LaMoure_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|LaMoure_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|LaMoure_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
