|dates|Vigo_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Vigo_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Vigo_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Vigo_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Vigo_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Vigo_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Vigo_Indiana_UnitedStates.TotalPopulation.data|Vigo_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|107038.0|0
