|dates|Chase_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Chase_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Chase_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Chase_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Chase_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Chase_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Chase_Kansas_UnitedStates.TotalPopulation.data|Chase_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2648.0|0
