|dates|Door_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Door_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Door_Wisconsin_UnitedStates.NYT_ConfirmedDeaths.data|Door_Wisconsin_UnitedStates.NYT_ConfirmedDeaths.missing|Door_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Door_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Door_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Door_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
