|dates|Mecosta_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Mecosta_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Mecosta_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Mecosta_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Mecosta_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Mecosta_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Mecosta_Michigan_UnitedStates.TotalPopulation.data|Mecosta_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|43453.0|0
