|dates|PresqueIsle_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|PresqueIsle_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|PresqueIsle_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|PresqueIsle_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|PresqueIsle_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|PresqueIsle_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|PresqueIsle_Michigan_UnitedStates.TotalPopulation.data|PresqueIsle_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12592.0|0
