|dates|Hartford_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hartford_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hartford_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hartford_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hartford_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hartford_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hartford_Connecticut_UnitedStates.TotalPopulation.data|Hartford_Connecticut_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|891720.0|0
