|dates|Limestone_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Limestone_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Limestone_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Limestone_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Limestone_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Limestone_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Limestone_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Limestone_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
