|dates|Bates_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bates_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bates_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bates_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bates_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bates_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bates_Missouri_UnitedStates.TotalPopulation.data|Bates_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|16172.0|0
