|dates|Tioga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Tioga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Tioga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Tioga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Tioga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Tioga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Tioga_NewYork_UnitedStates.TotalPopulation.data|Tioga_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|48203.0|0
