|dates|Surry_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Surry_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Surry_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Surry_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Surry_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Surry_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Surry_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Surry_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
