|dates|Williams_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Williams_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Williams_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Williams_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Williams_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Williams_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Williams_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Williams_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
