|dates|Kalawao_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kalawao_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kalawao_Hawaii_UnitedStates.NYT_ConfirmedDeaths.data|Kalawao_Hawaii_UnitedStates.NYT_ConfirmedDeaths.missing|Kalawao_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kalawao_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kalawao_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kalawao_Hawaii_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
