|dates|FallsChurch_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|FallsChurch_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|FallsChurch_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|FallsChurch_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|FallsChurch_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|FallsChurch_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|FallsChurch_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|FallsChurch_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
