|dates|Napa_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Napa_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Napa_California_UnitedStates.NYT_ConfirmedDeaths.data|Napa_California_UnitedStates.NYT_ConfirmedDeaths.missing|Napa_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Napa_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Napa_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Napa_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
