|dates|Douglas_Kansas_UnitedStates.AveragePrecipitationTotal.data|Douglas_Kansas_UnitedStates.AveragePrecipitationTotal.missing|Douglas_Kansas_UnitedStates.AveragePrecipitation.data|Douglas_Kansas_UnitedStates.AveragePrecipitation.missing|Douglas_Kansas_UnitedStates.AverageWindDirection.data|Douglas_Kansas_UnitedStates.AverageWindDirection.missing|Douglas_Kansas_UnitedStates.AverageWindSpeed.data|Douglas_Kansas_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|163.75|0|10.0|0
0|2020-01-02|0.0|0|0.0|0|192.70833333333334|0|5.583333333333333|0
0|2020-01-03|0.0|0|0.0|0|298.6805555555556|0|11.8125|0
0|2020-01-04|0.0|0|0.0|0|250.41666666666666|0|8.416666666666666|0
0|2020-01-05|0.0|0|0.0|0|296.6666666666667|0|9.833333333333334|0
0|2020-01-06|0.0|0|0.0|0|157.08333333333334|0|3.25|0
0|2020-01-07|0.0|0|0.0|0|216.66666666666666|0|6.666666666666667|0
0|2020-01-08|0.0|0|0.0|0|130.83333333333334|0|11.875|0
0|2020-01-09|0.0|0|0.0|0|186.80555555555554|0|15.347222222222223|0
0|2020-01-10|0.0|0|0.03378472222222222|0|188.2638888888889|0|12.819444444444445|0
0|2020-01-11|0.04583333333333334|0|0.002569444444444444|0|268.80555555555554|0|11.022916666666667|0
0|2020-01-12|0.0033333333333333335|0|0.0|0|144.5|0|7.708333333333333|0
0|2020-01-13|0.0|0|0.0|0|135.65972222222223|0|7.173611111111111|0
0|2020-01-14|0.0|0|0.0|0|134.63888888888889|0|6.001388888888889|0
0|2020-01-15|0.0|0|0.0|0|250.9027777777778|0|12.472222222222221|0
0|2020-01-16|0.0|0|0.0|0|120.41666666666667|0|9.25|0
0|2020-01-17|0.0004166666666666667|0|0.014687500000000001|0|124.69444444444444|0|12.465277777777779|0
0|2020-01-18|0.006805555555555555|0|0.0|0|285.97222222222223|0|15.885416666666666|0
0|2020-01-19|0.0|0|0.0|0|314.1666666666667|0|11.875|0
0|2020-01-20|0.0|0|0.0|0|162.91666666666666|0|6.5|0
0|2020-01-21|0.0|0|0.0|0|118.26388888888887|0|8.756944444444445|0
0|2020-01-22|0.0004166666666666667|0|0.005277777777777777|0|168.66666666666666|0|10.6625|0
0|2020-01-23|0.0016666666666666668|0|0.003159722222222222|0|245.78472222222226|0|6.347916666666666|0
0|2020-01-24|0.0010416666666666667|0|0.0003333333333333333|0|313.83432539682536|0|13.055952380952382|0
0|2020-01-25|0.0|0|0.0|0|176.25|0|4.9375|0
0|2020-01-26|0.0|0|0.0|0|73.29166666666667|0|1.624404761904762|0
0|2020-01-27|0.0|0|0.0|0|193.07291666666666|0|5.786458333333333|0
0|2020-01-28|0.0|0|0.0|0|37.916666666666664|0|6.8194444444444455|0
0|2020-01-29|0.0008333333333333334|0|0.0018750000000000001|0|86.3888888888889|0|3.5381944444444446|0
0|2020-01-30|0.0|0|0.0|0|111.25|0|4.131944444444444|0
0|2020-01-31|0.0|0|0.0|0|164.16666666666666|0|5.125|0
0|2020-02-01|0.0|0|0.0|0|199.1527777777778|0|5.566666666666666|0
0|2020-02-02|0.0|0|0.0|0|95.83333333333333|0|2.9583333333333335|0
0|2020-02-03|0.0|0|0.0|0|198.125|0|10.4375|0
0|2020-02-04|0.0|0|0.0|0|67.70833333333333|0|12.229166666666666|0
0|2020-02-05|0.0|0|0.0|0|101.45833333333333|0|7.604166666666667|0
0|2020-02-06|0.0|0|0.0|0|175.83333333333334|0|2.9583333333333335|0
0|2020-02-07|0.0|0|0.0|0|282.2916666666667|0|8.4375|0
0|2020-02-08|0.0|0|0.0|0|141.25|0|7.083333333333333|0
0|2020-02-09|0.0|0|0.0|0|247.70833333333334|0|11.854166666666666|0
0|2020-02-10|0.0|0|0.0|0|251.25|0|4.75|0
0|2020-02-11|0.0|0|0.0|0|244.58333333333334|0|6.0|0
0|2020-02-12|0.0|0|0.008961805555555556|0|183.49652777777774|0|6.912847222222222|0
0|2020-02-13|0.014166666666666668|0|0.0|0|252.91666666666666|0|11.625|0
0|2020-02-14|0.0|0|0.0|0|102.70833333333333|0|7.875|0
0|2020-02-15|0.0|0|0.0|0|137.70833333333334|0|5.0|0
0|2020-02-16|0.0|0|0.0|0|94.66666666666667|0|3.55625|0
0|2020-02-17|0.0|0|0.0|0|160.83333333333334|0|8.375|0
0|2020-02-18|0.0|0|0.0|0|249.0277777777778|0|10.208333333333334|0
0|2020-02-19|0.0|0|0.0|0|82.5|0|8.333333333333334|0
0|2020-02-20|0.0|0|0.0|0|162.5|0|8.270833333333334|0
