|dates|Hill_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hill_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hill_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Hill_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Hill_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hill_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hill_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hill_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
