|dates|Rice_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Rice_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Rice_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Rice_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Rice_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Rice_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Rice_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Rice_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
