|dates|Lamar_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lamar_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lamar_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Lamar_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Lamar_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lamar_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lamar_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lamar_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
