|dates|Stonewall_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Stonewall_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Stonewall_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Stonewall_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Stonewall_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Stonewall_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Stonewall_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Stonewall_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
