|dates|Power_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Power_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Power_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Power_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Power_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Power_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Power_Idaho_UnitedStates.TotalPopulation.data|Power_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7681.0|0
