|dates|Athens_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Athens_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Athens_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Athens_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Athens_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Athens_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Athens_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Athens_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
