|dates|Arenac_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Arenac_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Arenac_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Arenac_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Arenac_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Arenac_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Arenac_Michigan_UnitedStates.TotalPopulation.data|Arenac_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|14883.0|0
