|dates|RedLake_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|RedLake_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|RedLake_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|RedLake_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|RedLake_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|RedLake_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|RedLake_Minnesota_UnitedStates.TotalPopulation.data|RedLake_Minnesota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4055.0|0
