|dates|Decatur_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Decatur_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Decatur_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Decatur_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Decatur_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Decatur_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Decatur_Indiana_UnitedStates.TotalPopulation.data|Decatur_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|26559.0|0
