|dates|Nassau_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Nassau_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Nassau_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Nassau_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Nassau_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Nassau_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Nassau_NewYork_UnitedStates.TotalPopulation.data|Nassau_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1356924.0|0
