|dates|Charlton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Charlton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Charlton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Charlton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Charlton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Charlton_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Charlton_Georgia_UnitedStates.TotalPopulation.data|Charlton_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|13392.0|0
