|dates|Tehama_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Tehama_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Tehama_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Tehama_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Tehama_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Tehama_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Tehama_California_UnitedStates.TotalPopulation.data|Tehama_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|65084.0|0
