|dates|RoanokeCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|RoanokeCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|RoanokeCity_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|RoanokeCity_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|RoanokeCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|RoanokeCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|RoanokeCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|RoanokeCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
