|dates|McHenry_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|McHenry_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|McHenry_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|McHenry_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|McHenry_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|McHenry_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|McHenry_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|McHenry_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
