|dates|Mountrail_NorthDakota_UnitedStates.BLS_EmployedPopulation.data|Mountrail_NorthDakota_UnitedStates.BLS_EmployedPopulation.missing|Mountrail_NorthDakota_UnitedStates.BLS_UnemployedPopulation.data|Mountrail_NorthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Mountrail_NorthDakota_UnitedStates.BLS_UnemploymentRate.data|Mountrail_NorthDakota_UnitedStates.BLS_UnemploymentRate.missing|Mountrail_NorthDakota_UnitedStates.BLS_LaborForcePopulation.data|Mountrail_NorthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-21|7031.0|0|124.5|0|1.7399203409964363|0|7155.5|0
0|2020-03-22|7031.0|0|124.5|0|1.7399203409964363|0|7155.5|0
0|2020-03-23|7031.0|0|124.5|0|1.7399203409964363|0|7155.5|0
0|2020-03-24|7031.0|0|124.5|0|1.7399203409964363|0|7155.5|0
0|2020-03-25|7031.0|0|124.5|0|1.7399203409964363|0|7155.5|0
0|2020-03-26|7031.0|0|124.5|0|1.7399203409964363|0|7155.5|0
0|2020-03-27|7031.0|0|124.5|0|1.7399203409964363|0|7155.5|0
0|2020-03-28|7031.0|0|124.5|0|1.7399203409964363|0|7155.5|0
0|2020-03-29|7031.0|0|124.5|0|1.7399203409964363|0|7155.5|0
0|2020-03-30|7031.0|0|124.5|0|1.7399203409964363|0|7155.5|0
0|2020-03-31|7031.0|0|124.5|0|1.7399203409964363|0|7155.5|0
0|2020-04-01|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-02|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-03|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-04|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-05|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-06|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-07|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-08|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-09|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-10|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-11|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-12|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-13|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-14|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-15|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-16|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-17|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-18|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-19|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-20|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-21|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-22|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-23|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-24|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-25|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-26|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-27|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-28|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-29|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-04-30|6723.5|0|429.0|0|5.9979028311779095|0|7152.5|0
0|2020-05-01|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-02|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-03|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-04|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-05|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-06|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-07|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-08|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-09|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-10|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-11|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-12|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-13|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-14|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-15|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-16|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-17|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-18|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-19|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-20|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-21|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-22|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-23|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-24|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-25|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-26|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-27|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-28|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-29|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-30|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-05-31|6538.0|0|582.0|0|8.174157303370787|0|7120.0|0
0|2020-06-01|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-02|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-03|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-04|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-05|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-06|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-07|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-08|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-09|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-10|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-11|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-12|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-13|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-14|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-15|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-16|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-17|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-18|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-19|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-20|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-21|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-22|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-23|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-24|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-25|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-26|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-27|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-28|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-29|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-06-30|6501.0|0|476.0|0|6.822416511394582|0|6977.0|0
0|2020-07-01|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-02|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-03|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-04|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-05|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-06|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-07|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-08|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-09|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-10|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-11|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-12|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-13|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-14|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-15|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-16|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-17|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-18|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-19|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-20|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-21|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-22|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-23|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-24|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-25|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-26|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-27|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-28|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-29|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-30|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-07-31|6250.0|0|489.0|0|7.25626947618341|0|6739.0|0
0|2020-08-01|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-02|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-03|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-04|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-05|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-06|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-07|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-08|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-09|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-10|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-11|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-12|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-13|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-14|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-15|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-16|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-17|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-18|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-19|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-20|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-21|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-22|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-23|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-24|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-25|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-26|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-27|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-28|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-29|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-30|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-08-31|6487.0|0|483.0|0|6.929698708751793|0|6970.0|0
0|2020-09-01|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-02|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-03|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-04|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-05|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-06|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-07|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-08|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-09|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-10|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-11|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-12|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-13|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-14|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-15|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-16|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-17|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-18|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-19|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-20|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-21|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-22|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-23|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-24|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-25|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-26|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-27|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-28|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-29|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-09-30|6296.0|0|357.0|0|5.366000300616263|0|6653.0|0
0|2020-10-01|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-02|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-03|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-04|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-05|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-06|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-07|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-08|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-09|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-10|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-11|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-12|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-13|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-14|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-15|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-16|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-17|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-18|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-19|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-20|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-21|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-22|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-23|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-24|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-25|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-26|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-27|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-28|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-29|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-30|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-10-31|6291.0|0|339.0|0|5.113122171945701|0|6630.0|0
0|2020-11-01|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-02|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-03|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-04|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-05|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-06|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-07|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-08|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-09|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-10|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-11|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-12|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-13|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-14|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-15|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-16|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-17|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-18|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-19|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-20|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-21|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-22|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-23|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-24|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-25|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-26|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-27|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-28|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-29|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-11-30|6228.0|0|351.0|0|5.33515731874145|0|6579.0|0
0|2020-12-01|6135.0|0|352.0|0|5.426237089563743|0|6487.0|0
0|2020-12-02|6135.0|0|352.0|0|5.426237089563743|0|6487.0|0
0|2020-12-03|6135.0|0|352.0|0|5.426237089563743|0|6487.0|0
0|2020-12-04|6135.0|0|352.0|0|5.426237089563743|0|6487.0|0
0|2020-12-05|6135.0|0|352.0|0|5.426237089563743|0|6487.0|0
