|dates|McCook_SouthDakota_UnitedStates.BLS_EmployedPopulation.data|McCook_SouthDakota_UnitedStates.BLS_EmployedPopulation.missing|McCook_SouthDakota_UnitedStates.BLS_UnemployedPopulation.data|McCook_SouthDakota_UnitedStates.BLS_UnemployedPopulation.missing|McCook_SouthDakota_UnitedStates.BLS_UnemploymentRate.data|McCook_SouthDakota_UnitedStates.BLS_UnemploymentRate.missing|McCook_SouthDakota_UnitedStates.BLS_LaborForcePopulation.data|McCook_SouthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-02|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-03|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-04|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-05|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-06|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-07|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-08|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-09|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-10|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-11|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-12|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-13|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-14|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-15|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-16|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-17|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-18|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-19|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-20|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-21|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-22|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-23|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-24|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-25|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-26|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-27|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-28|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-29|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-30|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-01-31|2967.0|0|99.0|0|3.228962818003914|0|3066.0|0
0|2020-02-01|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-02|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-03|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-04|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-05|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-06|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-07|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-08|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-09|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-10|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-11|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-12|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-13|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-14|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-15|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-16|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-17|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-18|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-19|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-20|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-21|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-22|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-23|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-24|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-25|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-26|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-27|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-28|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-02-29|2986.5|0|100.0|0|3.239915762190183|0|3086.5|0
0|2020-03-01|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-02|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-03|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-04|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-05|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-06|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-07|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-08|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-09|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-10|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-11|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-12|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-13|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-14|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-15|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-16|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-17|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-18|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-19|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-20|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-21|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-22|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-23|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-24|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-25|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-26|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-27|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-28|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-29|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-30|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-03-31|3011.5|0|101.0|0|3.244979919678715|0|3112.5|0
0|2020-04-01|2816.0|0|214.5|0|7.078039927404719|0|3030.5|0
0|2020-04-02|2816.0|0|214.5|0|7.078039927404719|0|3030.5|0
0|2020-04-03|2816.0|0|214.5|0|7.078039927404719|0|3030.5|0
0|2020-04-04|2816.0|0|214.5|0|7.078039927404719|0|3030.5|0
0|2020-04-05|2816.0|0|214.5|0|7.078039927404719|0|3030.5|0
0|2020-04-06|2816.0|0|214.5|0|7.078039927404719|0|3030.5|0
0|2020-04-07|2816.0|0|214.5|0|7.078039927404719|0|3030.5|0
0|2020-04-08|2816.0|0|214.5|0|7.078039927404719|0|3030.5|0
0|2020-04-09|2816.0|0|214.5|0|7.078039927404719|0|3030.5|0
0|2020-04-10|2816.0|0|214.5|0|7.078039927404719|0|3030.5|0
0|2020-04-11|2816.0|0|214.5|0|7.078039927404719|0|3030.5|0
0|2020-04-12|2816.0|0|214.5|0|7.078039927404719|0|3030.5|0
0|2020-04-13|2816.0|0|214.5|0|7.078039927404719|0|3030.5|0
0|2020-04-14|2816.0|0|214.5|0|7.078039927404719|0|3030.5|0
0|2020-04-15|2816.0|0|214.5|0|7.078039927404719|0|3030.5|0
0|2020-04-16|2816.0|0|214.5|0|7.078039927404719|0|3030.5|0
0|2020-04-17|2816.0|0|214.5|0|7.078039927404719|0|3030.5|0
0|2020-04-18|2816.0|0|214.5|0|7.078039927404719|0|3030.5|0
