|dates|Cocke_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Cocke_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Cocke_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Cocke_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Cocke_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Cocke_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Cocke_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Cocke_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-26|14011.0|0|811.5|0|5.474784955304436|0|14822.5|0
0|2020-03-27|14011.0|0|811.5|0|5.474784955304436|0|14822.5|0
0|2020-03-28|14011.0|0|811.5|0|5.474784955304436|0|14822.5|0
0|2020-03-29|14011.0|0|811.5|0|5.474784955304436|0|14822.5|0
0|2020-03-30|14011.0|0|811.5|0|5.474784955304436|0|14822.5|0
0|2020-03-31|14011.0|0|811.5|0|5.474784955304436|0|14822.5|0
0|2020-04-01|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-02|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-03|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-04|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-05|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-06|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-07|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-08|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-09|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-10|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-11|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-12|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-13|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-14|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-15|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-16|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-17|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-18|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-19|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-20|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-21|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-22|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-23|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-24|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-25|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-26|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-27|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-28|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-29|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-04-30|11734.0|0|4102.5|0|25.905345246740126|0|15836.5|0
0|2020-05-01|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-02|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-03|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-04|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-05|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-06|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-07|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-08|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-09|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-10|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-11|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-12|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-13|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-14|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-15|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-16|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-17|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-18|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-19|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-20|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-21|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-22|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-23|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-24|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-25|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-26|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-27|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-28|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-29|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-30|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-05-31|12398.0|0|2131.0|0|14.667217289558813|0|14529.0|0
0|2020-06-01|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-02|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-03|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-04|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-05|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-06|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-07|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-08|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-09|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-10|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-11|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-12|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-13|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-14|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-15|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-16|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-17|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-18|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-19|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-20|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-21|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-22|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-23|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-24|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-25|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-26|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-27|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-28|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-29|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-06-30|12627.0|0|1795.0|0|12.446262654278186|0|14422.0|0
0|2020-07-01|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-02|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-03|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-04|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-05|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-06|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-07|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-08|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-09|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-10|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-11|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-12|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-13|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-14|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-15|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-16|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-17|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-18|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-19|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-20|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-21|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-22|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-23|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-24|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-25|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-26|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-27|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-28|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-29|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-30|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-07-31|12669.0|0|1530.0|0|10.775406718783012|0|14199.0|0
0|2020-08-01|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-02|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-03|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-04|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-05|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-06|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-07|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-08|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-09|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-10|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-11|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-12|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-13|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-14|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-15|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-16|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-17|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-18|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-19|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-20|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-21|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-22|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-23|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-24|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-25|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-26|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-27|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-28|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-29|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-30|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-08-31|13813.0|0|1313.0|0|8.680417823614967|0|15126.0|0
0|2020-09-01|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-02|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-03|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-04|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-05|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-06|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-07|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-08|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-09|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-10|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-11|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-12|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-13|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-14|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-15|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-16|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-17|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-18|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-19|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-20|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-21|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-22|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-23|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-24|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-25|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-26|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-27|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-28|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-29|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-09-30|13685.0|0|1304.0|0|8.699713122956835|0|14989.0|0
0|2020-10-01|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-02|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-03|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-04|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-05|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-06|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-07|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-08|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-09|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-10|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-11|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-12|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-13|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-14|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-15|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-16|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-17|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-18|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-19|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-20|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-21|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-22|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-23|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-24|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-25|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-26|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-27|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-28|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-29|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-30|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-10-31|13619.0|0|1251.0|0|8.412911903160726|0|14870.0|0
0|2020-11-01|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-02|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-03|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-04|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-05|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-06|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-07|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-08|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-09|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-10|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-11|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-12|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-13|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-14|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-15|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-16|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-17|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-18|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-19|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-20|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-21|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-22|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-23|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-24|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-25|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-26|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-27|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-28|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-29|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-11-30|13563.0|0|838.0|0|5.819040344420526|0|14401.0|0
0|2020-12-01|13441.0|0|939.0|0|6.52990264255911|0|14380.0|0
0|2020-12-02|13441.0|0|939.0|0|6.52990264255911|0|14380.0|0
0|2020-12-03|13441.0|0|939.0|0|6.52990264255911|0|14380.0|0
