|dates|Ingham_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ingham_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ingham_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Ingham_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Ingham_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ingham_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ingham_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ingham_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
