|dates|Charlottesville_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Charlottesville_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Charlottesville_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Charlottesville_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Charlottesville_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Charlottesville_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Charlottesville_Virginia_UnitedStates.TotalPopulation.data|Charlottesville_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|47266.0|0
