|dates|Chickasaw_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Chickasaw_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Chickasaw_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Chickasaw_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Chickasaw_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Chickasaw_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Chickasaw_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Chickasaw_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
