|dates|Collier_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Collier_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Collier_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Collier_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Collier_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Collier_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Collier_Florida_UnitedStates.TotalPopulation.data|Collier_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|384902.0|0
