|dates|SanJuan_Utah_UnitedStates.BLS_EmployedPopulation.data|SanJuan_Utah_UnitedStates.BLS_EmployedPopulation.missing|SanJuan_Utah_UnitedStates.BLS_UnemployedPopulation.data|SanJuan_Utah_UnitedStates.BLS_UnemployedPopulation.missing|SanJuan_Utah_UnitedStates.BLS_UnemploymentRate.data|SanJuan_Utah_UnitedStates.BLS_UnemploymentRate.missing|SanJuan_Utah_UnitedStates.BLS_LaborForcePopulation.data|SanJuan_Utah_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-22|4997.5|0|427.5|0|7.880184331797235|0|5425.0|0
0|2020-01-23|4997.5|0|427.5|0|7.880184331797235|0|5425.0|0
0|2020-01-24|4997.5|0|427.5|0|7.880184331797235|0|5425.0|0
0|2020-01-25|4997.5|0|427.5|0|7.880184331797235|0|5425.0|0
0|2020-01-26|4997.5|0|427.5|0|7.880184331797235|0|5425.0|0
0|2020-01-27|4997.5|0|427.5|0|7.880184331797235|0|5425.0|0
0|2020-01-28|4997.5|0|427.5|0|7.880184331797235|0|5425.0|0
0|2020-01-29|4997.5|0|427.5|0|7.880184331797235|0|5425.0|0
0|2020-01-30|4997.5|0|427.5|0|7.880184331797235|0|5425.0|0
0|2020-01-31|4997.5|0|427.5|0|7.880184331797235|0|5425.0|0
0|2020-02-01|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-02|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-03|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-04|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-05|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-06|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-07|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-08|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-09|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-10|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-11|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-12|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-13|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-14|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-15|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-16|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-17|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-18|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-19|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-20|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-21|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-22|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-23|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-24|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-25|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-26|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-27|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-28|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-02-29|5131.0|0|399.5|0|7.223578338305759|0|5530.5|0
0|2020-03-01|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-02|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-03|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-04|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-05|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-06|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-07|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-08|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-09|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-10|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-11|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-12|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-13|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-14|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-15|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-16|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-17|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-18|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-19|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-20|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-21|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-22|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-23|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-24|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-25|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-26|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-27|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-28|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-29|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-30|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-03-31|5182.0|0|469.0|0|8.29941603256061|0|5651.0|0
0|2020-04-01|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-02|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-03|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-04|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-05|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-06|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-07|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-08|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-09|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-10|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-11|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-12|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-13|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-14|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-15|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-16|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-17|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-18|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-19|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-20|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-21|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-22|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-23|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-24|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-25|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-26|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-27|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-28|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-29|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-04-30|4759.0|0|970.5|0|16.938650842132823|0|5729.5|0
0|2020-05-01|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-02|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-03|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-04|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-05|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-06|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-07|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-08|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-09|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-10|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-11|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-12|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-13|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-14|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-15|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-16|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-17|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-18|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-19|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-20|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-21|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-22|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-23|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-24|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-25|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-26|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-27|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-28|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-29|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-30|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-05-31|4694.0|0|757.0|0|13.88736011740965|0|5451.0|0
0|2020-06-01|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-02|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-03|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-04|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-05|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-06|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-07|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-08|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-09|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-10|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-11|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-12|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-13|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-14|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-15|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-16|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-17|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-18|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-19|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-20|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-21|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-22|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-23|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-24|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-25|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-26|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-27|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-28|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-29|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-06-30|5091.0|0|709.0|0|12.224137931034482|0|5800.0|0
0|2020-07-01|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-02|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-03|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-04|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-05|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-06|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-07|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-08|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-09|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-10|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-11|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-12|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-13|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-14|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-15|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-16|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-17|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-18|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-19|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-20|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-21|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-22|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-23|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-24|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-25|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-26|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-27|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-28|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-29|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-30|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-07-31|4852.0|0|662.0|0|12.005803409503082|0|5514.0|0
0|2020-08-01|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-02|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-03|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-04|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-05|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-06|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-07|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-08|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-09|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-10|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-11|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-12|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-13|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-14|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-15|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-16|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-17|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-18|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-19|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-20|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-21|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-22|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-23|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-24|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-25|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-26|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-27|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-28|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-29|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-30|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-08-31|4916.0|0|589.0|0|10.69936421435059|0|5505.0|0
0|2020-09-01|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-02|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-03|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-04|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-05|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-06|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-07|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-08|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-09|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-10|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-11|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-12|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-13|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-14|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-15|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-16|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-17|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-18|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-19|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-20|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-21|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-22|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-23|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-24|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-25|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-26|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-27|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-28|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-29|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-09-30|5028.0|0|515.0|0|9.290997654699622|0|5543.0|0
0|2020-10-01|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-02|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-03|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-04|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-05|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-06|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-07|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-08|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-09|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-10|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-11|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-12|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-13|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-14|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-15|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-16|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-17|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-18|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-19|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-20|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-21|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-22|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-23|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-24|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-25|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-26|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-27|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-28|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-29|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-30|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-10-31|4988.0|0|411.0|0|7.612520837192073|0|5399.0|0
0|2020-11-01|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-02|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-03|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-04|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-05|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-06|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-07|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-08|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-09|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-10|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-11|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-12|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-13|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-14|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-15|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-16|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-17|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-18|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-19|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-20|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-21|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-22|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-23|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-24|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-25|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-26|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-27|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-28|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-29|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-11-30|4838.0|0|414.0|0|7.8827113480578825|0|5252.0|0
0|2020-12-01|4637.0|0|434.0|0|8.558469729836323|0|5071.0|0
0|2020-12-02|4637.0|0|434.0|0|8.558469729836323|0|5071.0|0
0|2020-12-03|4637.0|0|434.0|0|8.558469729836323|0|5071.0|0
0|2020-12-04|4637.0|0|434.0|0|8.558469729836323|0|5071.0|0
0|2020-12-05|4637.0|0|434.0|0|8.558469729836323|0|5071.0|0
0|2020-12-06|4637.0|0|434.0|0|8.558469729836323|0|5071.0|0
0|2020-12-07|4637.0|0|434.0|0|8.558469729836323|0|5071.0|0
0|2020-12-08|4637.0|0|434.0|0|8.558469729836323|0|5071.0|0
0|2020-12-09|4637.0|0|434.0|0|8.558469729836323|0|5071.0|0
