|dates|Long_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Long_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Long_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Long_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Long_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Long_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Long_Georgia_UnitedStates.TotalPopulation.data|Long_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|19559.0|0
