|dates|Bond_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bond_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bond_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bond_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bond_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bond_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bond_Illinois_UnitedStates.TotalPopulation.data|Bond_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|16426.0|0
