|dates|ElPaso_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|ElPaso_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|ElPaso_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|ElPaso_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|ElPaso_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|ElPaso_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|ElPaso_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|ElPaso_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
