|dates|Green_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Green_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Green_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Green_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Green_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Green_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Green_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Green_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
