|dates|Kootenai_Idaho_UnitedStates.BLS_EmployedPopulation.data|Kootenai_Idaho_UnitedStates.BLS_EmployedPopulation.missing|Kootenai_Idaho_UnitedStates.BLS_UnemployedPopulation.data|Kootenai_Idaho_UnitedStates.BLS_UnemployedPopulation.missing|Kootenai_Idaho_UnitedStates.BLS_UnemploymentRate.data|Kootenai_Idaho_UnitedStates.BLS_UnemploymentRate.missing|Kootenai_Idaho_UnitedStates.BLS_LaborForcePopulation.data|Kootenai_Idaho_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-07|77003.0|0|3258.5|0|4.059854351089875|0|80261.5|0
0|2020-02-08|77003.0|0|3258.5|0|4.059854351089875|0|80261.5|0
0|2020-02-09|77003.0|0|3258.5|0|4.059854351089875|0|80261.5|0
0|2020-02-10|77003.0|0|3258.5|0|4.059854351089875|0|80261.5|0
0|2020-02-11|77003.0|0|3258.5|0|4.059854351089875|0|80261.5|0
0|2020-02-12|77003.0|0|3258.5|0|4.059854351089875|0|80261.5|0
0|2020-02-13|77003.0|0|3258.5|0|4.059854351089875|0|80261.5|0
0|2020-02-14|77003.0|0|3258.5|0|4.059854351089875|0|80261.5|0
0|2020-02-15|77003.0|0|3258.5|0|4.059854351089875|0|80261.5|0
0|2020-02-16|77003.0|0|3258.5|0|4.059854351089875|0|80261.5|0
0|2020-02-17|77003.0|0|3258.5|0|4.059854351089875|0|80261.5|0
0|2020-02-18|77003.0|0|3258.5|0|4.059854351089875|0|80261.5|0
0|2020-02-19|77003.0|0|3258.5|0|4.059854351089875|0|80261.5|0
0|2020-02-20|77003.0|0|3258.5|0|4.059854351089875|0|80261.5|0
0|2020-02-21|77003.0|0|3258.5|0|4.059854351089875|0|80261.5|0
0|2020-02-22|77003.0|0|3258.5|0|4.059854351089875|0|80261.5|0
0|2020-02-23|77003.0|0|3258.5|0|4.059854351089875|0|80261.5|0
0|2020-02-24|77003.0|0|3258.5|0|4.059854351089875|0|80261.5|0
0|2020-02-25|77003.0|0|3258.5|0|4.059854351089875|0|80261.5|0
0|2020-02-26|77003.0|0|3258.5|0|4.059854351089875|0|80261.5|0
0|2020-02-27|77003.0|0|3258.5|0|4.059854351089875|0|80261.5|0
0|2020-02-28|77003.0|0|3258.5|0|4.059854351089875|0|80261.5|0
0|2020-02-29|77003.0|0|3258.5|0|4.059854351089875|0|80261.5|0
0|2020-03-01|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-02|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-03|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-04|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-05|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-06|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-07|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-08|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-09|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-10|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-11|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-12|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-13|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-14|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-15|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-16|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-17|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-18|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-19|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-20|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-21|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-22|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-23|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-24|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-25|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-26|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-27|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-28|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-29|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-30|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-03-31|76420.5|0|3398.0|0|4.257158428183942|0|79818.5|0
0|2020-04-01|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-02|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-03|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-04|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-05|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-06|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-07|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-08|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-09|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-10|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-11|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-12|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-13|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-14|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-15|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-16|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-17|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-18|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-19|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-20|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-21|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-22|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-23|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-24|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-25|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-26|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-27|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-28|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-29|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-04-30|66958.5|0|13441.0|0|16.71776565774663|0|80399.5|0
0|2020-05-01|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-02|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-03|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-04|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-05|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-06|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-07|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-08|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-09|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-10|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-11|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-12|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-13|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-14|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-15|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-16|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-17|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-18|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-19|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-20|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-21|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-22|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-23|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-24|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-25|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-26|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-27|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-28|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-29|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-30|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-05-31|72273.0|0|8768.0|0|10.819214965264496|0|81041.0|0
0|2020-06-01|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-02|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-03|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-04|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-05|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-06|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-07|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-08|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-09|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-10|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-11|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-12|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-13|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-14|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-15|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-16|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-17|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-18|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-19|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-20|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-21|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-22|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-23|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-24|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-25|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-26|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-27|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-28|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-29|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-06-30|75770.0|0|6893.0|0|8.338676312255785|0|82663.0|0
0|2020-07-01|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-02|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-03|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-04|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-05|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-06|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-07|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-08|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-09|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-10|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-11|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-12|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-13|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-14|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-15|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-16|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-17|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-18|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-19|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-20|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-21|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-22|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-23|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-24|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-25|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-26|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-27|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-28|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-29|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-30|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-07-31|76844.0|0|5707.0|0|6.913302079926349|0|82551.0|0
0|2020-08-01|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-02|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-03|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-04|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-05|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-06|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-07|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-08|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-09|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-10|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-11|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-12|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-13|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-14|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-15|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-16|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-17|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-18|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-19|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-20|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-21|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-22|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-23|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-24|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-25|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-26|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-27|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-28|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-29|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-30|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-08-31|77602.0|0|4371.0|0|5.332243543605822|0|81973.0|0
0|2020-09-01|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-02|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-03|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-04|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-05|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-06|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-07|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-08|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-09|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-10|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-11|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-12|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-13|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-14|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-15|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-16|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-17|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-18|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-19|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-20|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-21|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-22|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-23|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-24|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-25|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-26|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-27|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-28|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-29|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-09-30|76990.0|0|5631.0|0|6.81545853959647|0|82621.0|0
0|2020-10-01|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-02|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-03|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-04|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-05|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-06|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-07|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-08|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-09|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-10|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-11|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-12|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-13|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-14|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-15|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-16|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-17|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-18|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-19|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-20|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-21|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-22|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-23|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-24|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-25|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-26|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-27|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-28|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-29|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-30|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-10-31|77505.0|0|4268.0|0|5.219326672618101|0|81773.0|0
0|2020-11-01|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-02|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-03|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-04|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-05|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-06|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-07|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-08|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-09|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-10|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-11|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-12|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-13|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-14|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-15|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-16|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-17|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-18|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-19|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-20|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-21|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-22|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-23|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-24|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-25|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-26|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-27|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-28|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-29|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-11-30|77727.0|0|4303.0|0|5.245641838351823|0|82030.0|0
0|2020-12-01|76889.0|0|4170.0|0|5.1444009918701195|0|81059.0|0
