|dates|OutofAK_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofAK_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofAK_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofAK_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofAK_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofAK_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofAK_Alaska_UnitedStates.TotalPopulation.data|OutofAK_Alaska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
