|dates|Shawnee_Kansas_UnitedStates.BLS_EmployedPopulation.data|Shawnee_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Shawnee_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Shawnee_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Shawnee_Kansas_UnitedStates.BLS_UnemploymentRate.data|Shawnee_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Shawnee_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Shawnee_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-02|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-03|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-04|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-05|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-06|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-07|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-08|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-09|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-10|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-11|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-12|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-13|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-14|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-15|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-16|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-17|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-18|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-19|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-20|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-21|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-22|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-23|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-24|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-25|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-26|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-27|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-28|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-29|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-30|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-01-31|87363.5|0|3244.5|0|3.5808096415327566|0|90608.0|0
0|2020-02-01|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-02|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-03|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-04|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-05|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-06|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-07|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-08|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-09|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-10|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-11|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-12|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-13|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-14|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-15|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-16|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-17|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-18|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-19|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-20|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-21|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-22|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-23|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-24|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-25|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-26|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-27|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-28|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-02-29|87811.0|0|3248.5|0|3.567447657850087|0|91059.5|0
0|2020-03-01|87374.5|0|3029.5|0|3.3510685367904074|0|90404.0|0
0|2020-03-02|87374.5|0|3029.5|0|3.3510685367904074|0|90404.0|0
0|2020-03-03|87374.5|0|3029.5|0|3.3510685367904074|0|90404.0|0
0|2020-03-04|87374.5|0|3029.5|0|3.3510685367904074|0|90404.0|0
0|2020-03-05|87374.5|0|3029.5|0|3.3510685367904074|0|90404.0|0
0|2020-03-06|87374.5|0|3029.5|0|3.3510685367904074|0|90404.0|0
0|2020-03-07|87374.5|0|3029.5|0|3.3510685367904074|0|90404.0|0
0|2020-03-08|87374.5|0|3029.5|0|3.3510685367904074|0|90404.0|0
0|2020-03-09|87374.5|0|3029.5|0|3.3510685367904074|0|90404.0|0
0|2020-03-10|87374.5|0|3029.5|0|3.3510685367904074|0|90404.0|0
0|2020-03-11|87374.5|0|3029.5|0|3.3510685367904074|0|90404.0|0
0|2020-03-12|87374.5|0|3029.5|0|3.3510685367904074|0|90404.0|0
0|2020-03-13|87374.5|0|3029.5|0|3.3510685367904074|0|90404.0|0
