|dates|Waukesha_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Waukesha_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Waukesha_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Waukesha_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Waukesha_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Waukesha_Wisconsin_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Waukesha_Wisconsin_UnitedStates.TotalPopulation.data|Waukesha_Wisconsin_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|404198.0|0
