|dates|Brown_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Brown_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Brown_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Brown_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Brown_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Brown_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Brown_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Brown_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-02|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-03|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-04|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-05|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-06|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-07|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-08|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-09|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-10|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-11|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-12|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-13|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-14|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-15|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-16|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-17|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-18|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-19|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-20|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-21|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-22|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-23|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-24|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-25|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-26|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-27|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-28|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-29|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-30|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-01-31|1362.0|0|41.5|0|2.9568934805842537|0|1403.5|0
0|2020-02-01|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-02|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-03|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-04|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-05|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-06|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-07|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-08|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-09|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-10|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-11|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-12|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-13|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-14|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-15|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-16|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-17|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-18|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-19|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-20|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-21|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-22|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-23|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-24|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-25|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-26|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-27|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-28|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-02-29|1358.5|0|43.0|0|3.068141277202997|0|1401.5|0
0|2020-03-01|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-02|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-03|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-04|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-05|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-06|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-07|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-08|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-09|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-10|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-11|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-12|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-13|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-14|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-15|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-16|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-17|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-18|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-19|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-20|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-21|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-22|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-23|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-24|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-25|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-26|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-27|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-28|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-29|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-30|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-03-31|1368.5|0|56.0|0|3.9312039312039313|0|1424.5|0
0|2020-04-01|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-02|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-03|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-04|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-05|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-06|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-07|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-08|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-09|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-10|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-11|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-12|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-13|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-14|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-15|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-16|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-17|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-18|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-19|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-20|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-21|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-22|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-23|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-24|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-25|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-26|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-27|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-28|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-29|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-04-30|1393.0|0|46.0|0|3.1966643502432244|0|1439.0|0
0|2020-05-01|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-02|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-03|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-04|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-05|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-06|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-07|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-08|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-09|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-10|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-11|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-12|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-13|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-14|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-15|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-16|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-17|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-18|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-19|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-20|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-21|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-22|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-23|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-24|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-25|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-26|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-27|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-28|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-29|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-30|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-05-31|1357.0|0|37.0|0|2.654232424677188|0|1394.0|0
0|2020-06-01|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-02|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-03|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-04|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-05|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-06|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-07|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-08|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-09|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-10|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-11|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-12|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-13|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-14|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-15|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-16|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-17|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-18|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-19|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-20|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-21|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-22|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-23|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-24|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-25|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-26|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-27|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-28|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-29|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-06-30|1402.0|0|54.0|0|3.708791208791209|0|1456.0|0
0|2020-07-01|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-02|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-03|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-04|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-05|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-06|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-07|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-08|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-09|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-10|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-11|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-12|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-13|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-14|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-15|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-16|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-17|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-18|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-19|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-20|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-21|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-22|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-23|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-24|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-25|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-26|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-27|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-28|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-29|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-30|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
0|2020-07-31|1379.0|0|29.0|0|2.059659090909091|0|1408.0|0
