|dates|Dallas_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Dallas_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Dallas_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Dallas_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Dallas_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Dallas_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Dallas_Alabama_UnitedStates.TotalPopulation.data|Dallas_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|37196.0|0
