|dates|Washoe_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Washoe_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Washoe_Nevada_UnitedStates.NYT_ConfirmedDeaths.data|Washoe_Nevada_UnitedStates.NYT_ConfirmedDeaths.missing|Washoe_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Washoe_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Washoe_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Washoe_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
