|dates|Chesterfield_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Chesterfield_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Chesterfield_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Chesterfield_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Chesterfield_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Chesterfield_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Chesterfield_Virginia_UnitedStates.TotalPopulation.data|Chesterfield_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|352802.0|0
