|dates|Cook_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cook_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cook_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Cook_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Cook_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cook_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cook_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cook_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
