|dates|Potter_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Potter_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Potter_SouthDakota_UnitedStates.NYT_ConfirmedDeaths.data|Potter_SouthDakota_UnitedStates.NYT_ConfirmedDeaths.missing|Potter_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Potter_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Potter_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Potter_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
