|dates|Otsego_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Otsego_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Otsego_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Otsego_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Otsego_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Otsego_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Otsego_NewYork_UnitedStates.TotalPopulation.data|Otsego_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|59493.0|0
