|dates|Faribault_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Faribault_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Faribault_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Faribault_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Faribault_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Faribault_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Faribault_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Faribault_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
