|dates|Orange_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Orange_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Orange_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Orange_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Orange_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Orange_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Orange_Indiana_UnitedStates.TotalPopulation.data|Orange_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|19646.0|0
