|dates|Harper_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Harper_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Harper_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Harper_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Harper_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Harper_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Harper_Kansas_UnitedStates.TotalPopulation.data|Harper_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5436.0|0
